item_id,ro_id,item_type,item_name,quantity,unit_price,total_price,technician_id,created_at
1158,377,Consumable,Wiring & Connectors,1,1578.19,1578.19,14,2026-06-16
1159,377,Part,Brake Pads,2,1578.19,3156.38,16,2026-06-16
1160,377,Labour,Diagnostic Labour,1,3156.37,3156.37,16,2026-06-16
1161,378,Part,Warranty Part Replacement,1,6659.15,6659.15,14,2026-06-16
1162,378,Labour,Warranty Labour,1,7610.46,7610.46,17,2026-06-16
1163,378,Consumable,Sealants & Gaskets,3,1585.51,4756.53,16,2026-06-16
1164,380,Consumable,Grease & Lubricants,1,1790.89,1790.89,14,2026-06-16
1165,380,Oil,Engine Oil 5W-30,2,1119.31,2238.62,16,2026-06-16
1166,380,Part,Oil Filter,1,746.2,746.2,15,2026-06-16
1167,380,Consumable,Coolant,1,746.2,746.2,15,2026-06-16
1168,380,Part,Spark Plugs,3,397.98,1193.94,14,2026-06-16
1169,381,Part,Brake Pads,2,660.96,1321.92,15,2026-06-16
1170,381,Labour,Repair Labour,1,1321.91,1321.91,17,2026-06-16
1171,381,Consumable,Wiring & Connectors,3,220.32,660.96,17,2026-06-16
1172,381,Part,Battery,1,991.43,991.43,16,2026-06-16
1173,381,Part,Clutch Plate,3,330.48,991.44,15,2026-06-16
1174,381,Labour,Diagnostic Labour,1,1321.91,1321.91,15,2026-06-16
1175,382,Consumable,Coolant,3,388.05,1164.15,16,2026-06-16
1176,382,Part,Air Filter,3,388.05,1164.15,17,2026-06-16
1177,382,Part,Spark Plugs,2,931.32,1862.64,16,2026-06-16
1178,384,Part,Recall Part Replacement,3,863.16,2589.48,17,2026-06-16
1179,384,Consumable,Miscellaneous,3,575.44,1726.32,16,2026-06-16
1180,384,Labour,Recall Service Labour,1,4315.82,4315.82,17,2026-06-16
1181,385,Labour,Repair Labour,1,4168.0,4168.0,17,2026-06-16
1182,385,Part,Battery,2,1563.0,3126.0,17,2026-06-16
1183,385,Part,Clutch Plate,3,1042.0,3126.0,17,2026-06-16
1184,385,Part,Brake Pads,1,4168.0,4168.0,14,2026-06-16
1185,386,Part,Cabin Filter,3,411.09,1233.27,17,2026-06-16
1186,386,Consumable,Coolant,3,411.09,1233.27,14,2026-06-16
1187,386,Labour,General Service Labour,1,7399.63,7399.63,16,2026-06-16
1188,388,Part,Oil Filter,2,317.42,634.84,14,2026-06-16
1189,388,Oil,Engine Oil 5W-30,1,1904.54,1904.54,14,2026-06-16
1190,388,Labour,General Service Labour,1,3809.07,3809.07,14,2026-06-16
1191,388,Labour,Washing & Polishing,1,1269.69,1269.69,17,2026-06-16
1192,388,Part,Cabin Filter,2,317.42,634.84,14,2026-06-16
1193,391,Labour,General Service Labour,1,4217.39,4217.39,14,2026-06-16
1194,391,Part,Air Filter,1,702.9,702.9,14,2026-06-16
1195,391,Consumable,Brake Fluid,1,702.9,702.9,16,2026-06-16
1196,391,Part,Spark Plugs,2,562.32,1124.64,14,2026-06-16
1197,392,Part,Recall Part Replacement,2,2515.83,5031.66,16,2026-06-16
1198,392,Consumable,Miscellaneous,3,1118.15,3354.45,16,2026-06-16
1199,392,Labour,Recall Service Labour,1,8386.1,8386.1,16,2026-06-16
1200,393,Part,Spark Plugs,3,574.91,1724.73,14,2026-06-16
1201,393,Part,Oil Filter,3,359.32,1077.96,17,2026-06-16
1202,393,Consumable,Brake Fluid,3,359.32,1077.96,15,2026-06-16
1203,393,Labour,General Service Labour,1,6467.71,6467.71,15,2026-06-16
1204,393,Oil,Engine Oil 5W-30,1,3233.85,3233.85,17,2026-06-16
1205,394,Consumable,Coolant,2,471.02,942.04,16,2026-06-16
1206,394,Part,Oil Filter,2,471.02,942.04,14,2026-06-16
1207,394,Consumable,Grease & Lubricants,3,753.64,2260.92,16,2026-06-16
1208,394,Part,Spark Plugs,3,502.42,1507.26,14,2026-06-16
1209,394,Labour,Washing & Polishing,1,1884.09,1884.09,15,2026-06-16
1210,395,Part,Oil Filter,2,519.91,1039.82,15,2026-06-16
1211,395,Consumable,Brake Fluid,3,346.61,1039.83,15,2026-06-16
1212,395,Part,Spark Plugs,2,831.86,1663.72,16,2026-06-16
1213,395,Consumable,Grease & Lubricants,3,831.86,2495.58,14,2026-06-16
1214,395,Part,Cabin Filter,1,1039.82,1039.82,17,2026-06-16
1215,395,Consumable,Coolant,1,1039.82,1039.82,17,2026-06-16
1216,396,Oil,Engine Oil 5W-30,1,1189.66,1189.66,17,2026-06-16
1217,396,Labour,Washing & Polishing,1,793.11,793.11,15,2026-06-16
1218,396,Consumable,Grease & Lubricants,3,317.24,951.72,17,2026-06-16
1219,397,Labour,Painting Labour,1,4694.49,4694.49,16,2026-06-16
1220,397,Labour,Denting Labour,1,4694.49,4694.49,16,2026-06-16
1221,397,Consumable,Paint & Polish,1,2816.69,2816.69,15,2026-06-16
1222,398,Consumable,Brake Fluid,2,242.1,484.2,14,2026-06-16
1223,398,Consumable,Grease & Lubricants,2,581.03,1162.06,15,2026-06-16
1224,398,Labour,Washing & Polishing,1,968.38,968.38,16,2026-06-16
1225,398,Part,Spark Plugs,3,258.23,774.69,15,2026-06-16
1226,399,Part,Spark Plugs,2,242.13,484.26,16,2026-06-16
1227,399,Part,Air Filter,2,151.33,302.66,17,2026-06-16
1228,399,Part,Cabin Filter,1,302.67,302.67,16,2026-06-16
1229,399,Consumable,Brake Fluid,3,100.89,302.67,16,2026-06-16
1230,400,Part,Battery,3,672.31,2016.93,15,2026-06-16
1231,400,Labour,Diagnostic Labour,1,2689.23,2689.23,16,2026-06-16
1232,400,Part,Clutch Plate,3,672.31,2016.93,17,2026-06-16
1233,400,Consumable,Wiring & Connectors,3,448.21,1344.63,14,2026-06-16
1234,400,Labour,Repair Labour,1,2689.23,2689.23,14,2026-06-16
1235,400,Part,Brake Pads,3,896.41,2689.23,15,2026-06-16
